id,private,size,nace,region,single_shift
3221,1,M,C,16,FALSE
3222,1,S,F,16,TRUE
3223,1,L,I,16,TRUE
3224,1,S,C,16,TRUE
3225,1,S,F,16,TRUE
3226,1,S,F,16,TRUE
3227,1,S,I,16,TRUE
3228,1,S,C,16,TRUE
3229,1,M,N,32,TRUE
3230,1,M,C,16,TRUE
3231,1,M,C,16,FALSE
3232,1,M,I,16,FALSE
3233,1,M,F,16,TRUE
3234,1,S,M,16,TRUE
3235,1,S,G,16,TRUE
3236,1,M,C,16,TRUE
3237,1,M,Q,16,TRUE
3238,0,L,P,16,TRUE
3239,1,S,G,16,TRUE
3240,1,M,Q,16,FALSE
3241,1,S,M,16,TRUE
3242,1,S,N,16,TRUE
3243,1,M,C,16,TRUE
3244,1,M,C,16,TRUE
3245,1,S,F,16,TRUE
3246,1,M,C,16,TRUE
3247,1,S,F,16,TRUE
3248,1,S,C,16,TRUE
3249,1,S,R.S,16,TRUE
3250,1,S,F,16,TRUE
3251,1,S,F,16,TRUE
3252,0,L,P,16,TRUE
3253,1,S,G,16,TRUE
3254,1,S,I,16,TRUE
3255,1,S,C,16,TRUE
3256,1,S,N,16,TRUE
3257,1,M,C,16,FALSE
3258,1,S,I,14,TRUE
3259,1,S,F,16,TRUE
3260,0,L,P,16,TRUE
3261,1,S,C,16,TRUE
3262,1,M,P,16,TRUE
3263,1,M,P,16,TRUE
3264,1,M,P,16,TRUE
3265,1,M,G,16,TRUE
3266,1,M,N,16,TRUE
3267,1,S,M,16,TRUE
3268,0,L,Q,16,FALSE
3269,1,S,H,16,FALSE
3270,1,S,C,16,TRUE
3271,1,M,H,16,TRUE
3272,1,L,C,16,FALSE
3273,1,S,F,16,TRUE
3274,1,M,C,16,FALSE
3275,1,M,F,16,TRUE
3276,1,M,I,22,FALSE
3277,1,S,G,16,FALSE
3278,1,S,F,16,TRUE
3279,1,S,R.S,16,TRUE
3280,1,M,C,16,TRUE
3281,1,L,C,16,FALSE
3282,1,S,G,16,FALSE
3283,1,M,C,16,FALSE
3284,1,S,I,28,FALSE
3285,1,S,C,28,TRUE
3286,1,L,C,22,TRUE
3287,1,L,N,28,TRUE
3288,1,M,N,28,TRUE
3289,1,S,I,22,FALSE
3290,1,S,M,28,TRUE
3291,0,M,P,22,TRUE
3292,1,M,F,22,FALSE
3293,1,S,C,22,TRUE
3294,1,S,G,22,TRUE
3295,1,S,G,28,TRUE
3296,1,M,G,28,TRUE
3297,1,M,G,28,FALSE
3298,1,S,G,28,FALSE
3299,1,M,F,28,TRUE
3300,1,S,M,22,FALSE
3301,0,M,Q,28,FALSE
3302,1,M,F,22,TRUE
3303,1,M,C,28,FALSE
3304,1,M,C,28,TRUE
3305,1,M,K.L,28,TRUE
3306,1,M,C,28,TRUE
3307,1,S,G,22,TRUE
3308,1,M,G,28,TRUE
3309,1,S,I,28,TRUE
3310,1,M,C,28,TRUE
3311,1,S,F,22,TRUE
3312,1,S,G,28,TRUE
3313,1,S,C,22,FALSE
3314,1,L,G,28,FALSE
3315,1,S,R.S,22,TRUE
3316,1,M,C,22,TRUE
3317,1,M,G,22,TRUE
3318,0,M,P,22,TRUE
3319,1,S,G,04,TRUE
3320,1,S,R.S,28,TRUE
3321,1,M,C,22,FALSE
3322,1,S,F,22,TRUE
3323,1,S,G,28,TRUE
3324,1,S,C,28,TRUE
3325,1,S,G,22,TRUE
3326,1,M,I,28,FALSE
3327,1,S,C,28,TRUE
3328,1,M,M,28,FALSE
3329,1,S,C,22,TRUE
3330,1,L,N,28,TRUE
3331,1,M,G,28,FALSE
3332,1,L,C,22,FALSE
3333,1,M,G,22,TRUE
3334,1,S,G,28,TRUE
3335,1,S,G,28,TRUE
3336,1,M,G,28,TRUE
3337,1,L,G,22,FALSE
3338,1,S,G,28,TRUE
3339,1,M,C,28,TRUE
3340,1,S,H,22,FALSE
3341,1,M,C,28,TRUE
3342,1,M,R.S,28,FALSE
3343,0,M,O,28,TRUE
3344,1,S,G,28,TRUE
3345,0,M,R.S,28,FALSE
3346,1,M,G,28,TRUE
3347,1,S,C,28,TRUE
3348,1,S,H,22,TRUE
3349,1,S,D.E,28,FALSE
3350,1,L,F,28,FALSE
3351,1,S,G,28,TRUE
3352,1,L,N,28,FALSE
3353,1,L,C,18,FALSE
3354,1,L,F,18,TRUE
3355,1,L,C,14,FALSE
3356,1,L,C,18,TRUE
3357,1,M,I,18,FALSE
3358,1,M,F,18,TRUE
3359,1,S,F,18,TRUE
3360,1,M,F,18,TRUE
3361,1,S,F,18,TRUE
3362,1,L,C,14,TRUE
3363,1,M,I,18,TRUE
3364,1,M,F,18,TRUE
3365,1,S,F,18,TRUE
3366,1,S,M,18,TRUE
3367,1,M,H,18,TRUE
3368,1,L,G,18,FALSE
3369,1,S,G,18,FALSE
3370,1,S,G,18,TRUE
3371,1,L,N,18,FALSE
3372,1,L,C,18,FALSE
3373,1,S,J,18,TRUE
3374,1,S,F,18,TRUE
3375,1,S,C,18,TRUE
3376,1,S,G,18,TRUE
3377,1,L,G,18,FALSE
3378,1,S,G,18,TRUE
3379,1,M,C,18,FALSE
3380,1,S,G,18,FALSE
3381,1,S,C,14,TRUE
3382,1,M,I,18,FALSE
3383,1,M,G,18,TRUE
3384,1,S,G,18,TRUE
3385,1,S,F,18,TRUE
3386,1,M,N,18,FALSE
3387,1,M,H,18,FALSE
3388,1,S,F,18,TRUE
3389,1,S,C,18,TRUE
3390,1,M,F,18,TRUE
3391,1,S,M,18,TRUE
3392,1,M,G,18,FALSE
3393,1,S,H,18,TRUE
3394,1,S,G,18,TRUE
3395,1,M,G,18,FALSE
3396,1,M,C,18,TRUE
3397,1,L,C,18,FALSE
3398,1,M,C,18,TRUE
3399,1,S,G,18,FALSE
3400,1,S,F,18,TRUE
3401,1,S,K.L,18,TRUE
3402,1,S,M,18,TRUE
3403,1,M,C,18,TRUE
3404,1,S,R.S,18,TRUE
3405,1,M,G,18,FALSE
3406,1,M,F,18,TRUE
3407,1,S,F,18,TRUE
3408,1,S,Q,18,FALSE
3409,0,M,D.E,18,TRUE
3410,0,M,P,18,TRUE
3411,0,L,D.E,18,TRUE
3412,1,M,I,18,TRUE
3413,1,M,F,18,TRUE
3414,1,M,F,18,TRUE
3415,1,S,F,18,FALSE
3416,1,S,G,18,TRUE
3417,1,S,F,18,TRUE
3418,1,S,K.L,18,TRUE
3419,1,S,F,18,TRUE
3420,0,L,P,18,TRUE
3421,1,L,G,18,TRUE
3422,1,M,C,18,FALSE
3423,1,M,G,18,TRUE
3424,1,S,C,18,TRUE
3425,1,S,R.S,18,TRUE
3426,1,S,Q,18,FALSE
3427,1,S,C,18,TRUE
3428,1,M,G,18,FALSE
3429,1,M,G,18,FALSE
3430,1,S,I,18,FALSE
3431,1,S,G,18,FALSE
3432,1,L,C,18,FALSE
3433,1,S,P,14,TRUE
3434,1,S,Q,18,TRUE
3435,1,S,G,18,TRUE
3436,1,M,F,18,TRUE
3437,1,S,F,18,TRUE
3438,1,M,Q,18,TRUE
3439,0,L,K.L,18,TRUE
3440,1,M,C,18,FALSE
3441,1,S,G,18,TRUE
3442,1,S,N,18,TRUE
3443,1,S,R.S,18,FALSE
3444,1,M,G,18,FALSE
3445,1,S,G,18,TRUE
3446,1,M,P,18,TRUE
3447,1,M,P,18,FALSE
3448,1,S,I,18,TRUE
3449,1,S,M,18,TRUE
3450,1,S,C,18,TRUE
3451,1,M,G,18,TRUE
3452,1,M,C,18,TRUE
3453,1,M,F,18,TRUE
3454,1,M,C,18,FALSE
3455,1,S,G,18,FALSE
3456,1,S,M,18,TRUE
3457,1,M,C,18,TRUE
3458,1,S,C,18,TRUE
3459,0,M,Q,18,TRUE
3460,1,S,F,18,TRUE
3461,1,S,I,18,TRUE
3462,1,L,C,18,FALSE
3463,1,S,G,18,TRUE
3464,1,S,F,18,TRUE
3465,1,M,F,18,TRUE
3466,1,M,N,18,TRUE
3467,1,L,N,14,TRUE
3468,1,S,N,18,TRUE
3469,1,S,N,18,TRUE
3470,1,S,G,18,TRUE
3471,1,S,K.L,18,TRUE
3472,1,S,F,18,TRUE
3473,1,S,C,18,TRUE
3474,1,M,P,18,TRUE
3475,1,M,F,18,TRUE
3476,1,S,M,18,TRUE
3477,1,S,R.S,18,TRUE
3478,1,S,P,18,TRUE
3479,1,S,P,18,TRUE
3480,1,S,N,18,FALSE
3481,1,S,C,18,TRUE
3482,1,S,F,18,TRUE
3483,1,M,R.S,18,TRUE
3484,1,M,G,18,TRUE
3485,1,S,F,18,TRUE
3486,1,S,K.L,12,TRUE
3487,0,M,D.E,18,TRUE
3488,1,S,F,18,TRUE
3489,1,S,G,18,TRUE
3490,1,S,R.S,18,TRUE
3491,1,S,G,18,TRUE
3492,1,S,G,18,TRUE
3493,1,L,C,18,FALSE
3494,1,S,R.S,18,TRUE
3495,1,S,C,18,TRUE
3496,1,L,N,18,TRUE
3497,1,S,G,18,FALSE
3498,1,S,R.S,18,TRUE
3499,1,M,I,18,FALSE
3500,0,M,Q,18,TRUE
3501,1,L,C,18,TRUE
3502,1,L,N,30,TRUE
3503,1,S,C,18,FALSE
3504,1,S,F,18,TRUE
3505,1,S,C,18,TRUE
3506,1,L,C,18,FALSE
3507,1,S,C,18,FALSE
3508,1,M,F,18,TRUE
3509,1,S,K.L,18,TRUE
3510,1,S,G,18,FALSE
3511,0,M,P,18,TRUE
3512,1,S,M,18,FALSE
3513,1,S,P,18,TRUE
3514,1,S,H,18,FALSE
3515,1,S,C,18,TRUE
3516,1,M,G,18,TRUE
3517,1,S,P,18,TRUE
3518,1,S,G,18,TRUE
3519,1,M,I,22,FALSE
3520,1,M,M,22,TRUE
3521,1,M,I,22,FALSE
3522,1,S,Q,22,TRUE
3523,1,L,I,22,FALSE
3524,1,M,C,22,TRUE
3525,1,S,G,22,TRUE
3526,1,M,G,22,FALSE
3527,1,S,C,22,TRUE
3528,0,L,Q,22,TRUE
3529,1,S,G,22,FALSE
3530,1,M,H,22,TRUE
3531,1,S,G,22,TRUE
3532,1,S,N,22,TRUE
3533,1,S,F,22,TRUE
3534,1,M,C,22,TRUE
3535,1,L,C,22,FALSE
3536,1,S,F,22,TRUE
3537,1,S,C,22,FALSE
3538,1,S,R.S,22,FALSE
3539,1,S,G,22,TRUE
3540,1,L,C,32,FALSE
3541,1,S,C,22,TRUE
3542,1,L,C,22,TRUE
3543,1,S,F,22,TRUE
3544,0,L,P,22,FALSE
3545,1,M,F,22,TRUE
3546,1,M,C,22,TRUE
3547,0,L,P,22,TRUE
3548,1,M,C,22,TRUE
3549,1,L,C,22,FALSE
3550,1,L,P,22,TRUE
3551,1,S,C,22,TRUE
3552,1,S,I,22,TRUE
3553,1,M,G,22,FALSE
3554,1,M,C,22,FALSE
3555,0,L,P,22,TRUE
3556,1,M,J,22,TRUE
3557,1,S,I,22,FALSE
3558,1,M,H,22,TRUE
3559,1,L,N,22,FALSE
3560,1,S,C,22,TRUE
3561,1,M,F,22,TRUE
3562,1,M,H,22,TRUE
3563,1,M,F,22,TRUE
3564,1,L,C,22,TRUE
3565,1,M,D.E,22,FALSE
3566,1,L,C,22,FALSE
3567,1,L,G,22,FALSE
3568,1,M,G,22,TRUE
3569,0,M,P,22,FALSE
3570,1,S,G,22,TRUE
3571,0,M,P,22,TRUE
3572,0,L,Q,22,TRUE
3573,1,M,G,22,TRUE
3574,1,S,F,22,TRUE
3575,0,L,Q,22,FALSE
3576,1,M,F,22,TRUE
3577,1,S,G,22,TRUE
3578,0,M,P,22,TRUE
3579,0,M,Q,22,TRUE
3580,0,L,P,22,TRUE
3581,0,L,P,22,TRUE
3582,0,L,P,22,FALSE
3583,1,L,J,22,TRUE
3584,1,S,G,22,TRUE
3585,1,S,G,22,FALSE
3586,1,S,G,22,TRUE
3587,1,S,G,22,FALSE
3588,0,M,P,22,FALSE
3589,1,M,F,22,TRUE
3590,1,S,G,22,FALSE
3591,1,S,G,22,TRUE
3592,1,S,G,22,TRUE
3593,1,M,D.E,22,FALSE
3594,1,S,G,22,TRUE
3595,0,M,P,22,TRUE
3596,1,M,C,22,TRUE
3597,1,M,C,22,TRUE
3598,1,S,I,22,TRUE
3599,1,M,C,22,TRUE
3600,1,M,G,22,FALSE
3601,1,S,G,22,TRUE
3602,1,S,G,22,TRUE
3603,1,S,C,22,TRUE
3604,1,S,F,22,TRUE
3605,1,S,M,22,FALSE
3606,1,S,H,22,TRUE
3607,1,S,G,22,TRUE
3608,1,M,C,22,FALSE
3609,1,S,I,22,FALSE
3610,1,L,C,22,FALSE
3611,1,S,C,22,TRUE
3612,1,M,C,22,TRUE
3613,1,S,G,22,TRUE
3614,1,L,C,22,FALSE
3615,1,M,F,22,TRUE
3616,1,S,G,22,TRUE
3617,1,S,F,22,TRUE
3618,1,S,H,22,TRUE
3619,1,S,C,22,TRUE
3620,1,S,R.S,22,FALSE
3621,1,S,F,22,TRUE
3622,1,S,G,22,FALSE
3623,1,L,G,22,FALSE
3624,1,S,G,22,TRUE
3625,1,S,G,22,TRUE
3626,0,M,R.S,22,FALSE
3627,1,M,F,22,TRUE
3628,1,M,I,22,FALSE
3629,1,S,C,22,TRUE
3630,1,M,K.L,22,TRUE
3631,1,M,F,22,TRUE
3632,1,M,D.E,22,TRUE
3633,1,M,C,22,TRUE
3634,1,L,C,22,TRUE
3635,0,L,D.E,22,TRUE
3636,0,L,R.S,22,FALSE
3637,1,L,F,22,TRUE
3638,1,S,C,22,TRUE
3639,1,M,C,22,TRUE
3640,1,S,G,22,TRUE
3641,1,S,G,22,FALSE
3642,1,S,G,22,FALSE
3643,1,S,G,22,TRUE
3644,1,S,F,32,TRUE
3645,1,L,C,22,TRUE
3646,1,S,G,22,TRUE
3647,1,M,G,22,FALSE
3648,1,S,F,22,TRUE
3649,1,S,G,22,TRUE
3650,1,S,I,22,TRUE
3651,1,M,P,22,FALSE
3652,1,M,G,22,TRUE
3653,1,L,C,22,TRUE
3654,0,L,O,22,TRUE
3655,0,M,Q,22,FALSE
3656,1,S,C,22,TRUE
3657,1,S,N,22,TRUE
3658,1,S,G,22,TRUE
3659,0,M,D.E,22,TRUE
3660,1,S,Q,22,TRUE
3661,0,L,P,22,TRUE
3662,1,M,N,22,FALSE
3663,1,S,G,22,TRUE
3664,0,M,P,22,TRUE
3665,0,M,P,22,TRUE
3666,0,M,Q,22,FALSE
3667,1,M,C,22,FALSE
3668,1,S,F,22,TRUE
3669,0,L,O,22,TRUE
3670,1,M,G,22,TRUE
3671,1,S,F,22,FALSE
3672,1,M,C,22,TRUE
3673,1,S,I,22,TRUE
3674,1,M,G,22,TRUE
3675,1,S,I,22,TRUE
3676,1,L,C,22,FALSE
3677,1,S,Q,28,FALSE
3678,1,L,C,22,FALSE
3679,1,S,H,22,FALSE
3680,0,L,D.E,22,TRUE
3681,1,S,F,22,TRUE
3682,1,M,M,22,TRUE
3683,1,S,G,22,TRUE
3684,1,S,F,22,TRUE
3685,1,S,K.L,22,TRUE
3686,1,L,C,22,FALSE
3687,1,S,R.S,22,TRUE
3688,1,S,G,22,FALSE
3689,1,L,Q,22,TRUE
3690,1,S,G,22,FALSE
3691,1,M,C,22,TRUE
3692,1,M,Q,22,TRUE
3693,1,S,N,22,TRUE
3694,0,L,H,22,FALSE
3695,0,L,F,22,TRUE
3696,1,M,G,22,TRUE
3697,1,M,G,22,FALSE
3698,1,M,G,22,FALSE
3699,1,S,F,22,TRUE
3700,1,S,Q,22,FALSE
3701,0,L,H,22,TRUE
3702,1,S,C,22,TRUE
3703,1,M,F,22,TRUE
3704,1,S,F,22,TRUE
3705,1,S,N,22,TRUE
3706,1,M,C,22,FALSE
3707,1,M,G,22,FALSE
3708,1,S,G,22,TRUE
3709,1,S,K.L,22,FALSE
3710,0,L,P,22,TRUE
3711,0,M,Q,22,FALSE
3712,0,L,P,22,TRUE
3713,1,S,F,22,TRUE
3714,1,S,G,22,TRUE
3715,1,S,C,22,TRUE
3716,1,S,G,22,TRUE
3717,1,S,G,22,TRUE
3718,1,L,C,22,FALSE
3719,1,S,C,22,TRUE
3720,1,S,C,22,TRUE
3721,1,M,I,22,FALSE
3722,1,S,I,22,TRUE
3723,1,S,M,22,FALSE
3724,1,L,G,22,FALSE
3725,1,L,C,22,TRUE
3726,1,L,C,22,TRUE
3727,0,S,K.L,22,TRUE
3728,1,M,I,22,TRUE
3729,1,M,C,22,TRUE
3730,1,M,G,22,FALSE
3731,1,M,C,22,FALSE
3732,1,L,G,22,FALSE
3733,1,M,F,22,TRUE
3734,1,S,R.S,22,FALSE
3735,1,M,F,22,TRUE
3736,1,M,F,22,TRUE
3737,1,L,F,20,FALSE
3738,1,M,J,20,TRUE
3739,1,M,I,20,TRUE
3740,1,M,C,20,FALSE
3741,1,S,R.S,20,TRUE
3742,1,M,I,20,TRUE
3743,1,S,G,20,TRUE
3744,1,M,N,20,FALSE
3745,1,L,C,20,TRUE
3746,1,M,G,20,FALSE
3747,1,S,N,20,TRUE
3748,1,M,G,20,TRUE
3749,1,L,C,20,FALSE
3750,1,S,F,20,TRUE
3751,1,S,C,20,TRUE
3752,1,M,C,20,TRUE
3753,1,S,F,20,TRUE
3754,1,S,F,20,TRUE
3755,1,S,D.E,20,TRUE
3756,1,S,C,22,TRUE
3757,1,S,G,20,TRUE
3758,1,S,G,20,FALSE
3759,1,S,F,20,TRUE
3760,1,S,R.S,20,TRUE
3761,1,M,Q,20,TRUE
3762,1,S,K.L,20,TRUE
3763,1,S,C,20,TRUE
3764,1,M,I,20,FALSE
3765,1,S,G,20,TRUE
3766,0,L,D.E,20,FALSE
3767,1,L,C,32,FALSE
3768,1,L,M,20,FALSE
3769,1,M,F,22,TRUE
3770,1,S,Q,20,FALSE
3771,1,S,I,20,TRUE
3772,1,M,C,20,FALSE
3773,1,S,I,20,FALSE
3774,1,M,G,20,FALSE
3775,1,S,N,20,TRUE
3776,1,M,H,20,TRUE
3777,1,S,R.S,28,TRUE
3778,1,L,C,20,FALSE
3779,1,S,H,20,FALSE
3780,0,L,D.E,20,TRUE
3781,1,L,C,20,TRUE
3782,1,M,M,20,TRUE
3783,1,M,I,20,FALSE
3784,0,M,D.E,20,TRUE
3785,1,S,M,20,TRUE
3786,1,M,P,20,TRUE
3787,0,M,Q,20,TRUE
3788,1,L,G,20,FALSE
3789,1,S,M,20,TRUE
3790,1,M,F,20,TRUE
3791,1,S,F,20,TRUE
3792,1,S,F,20,TRUE
3793,1,S,Q,20,TRUE
3794,1,M,C,20,TRUE
3795,1,M,G,20,TRUE
3796,1,M,N,20,TRUE
3797,1,S,C,20,TRUE
3798,1,S,C,20,TRUE
3799,1,M,F,20,TRUE
3800,1,M,G,08,TRUE
3801,1,S,M,08,TRUE
3802,1,S,K.L,08,TRUE
3803,1,S,C,32,TRUE
3804,1,S,F,32,TRUE
3805,0,L,P,08,TRUE
3806,0,M,P,08,TRUE
3807,0,M,P,08,FALSE
3808,1,M,M,32,TRUE
3809,1,M,F,08,TRUE
3810,1,S,M,08,TRUE
3811,1,S,G,32,TRUE
3812,1,S,G,08,TRUE
3813,1,S,G,32,TRUE
3814,1,S,C,08,TRUE
3815,1,L,C,02,FALSE
3816,1,S,F,30,TRUE
3817,1,L,C,08,FALSE
3818,1,S,I,32,FALSE
3819,0,L,Q,08,FALSE
3820,1,M,G,30,TRUE
3821,1,S,F,08,TRUE
3822,1,L,C,08,TRUE
3823,1,M,K.L,08,TRUE
3824,1,L,C,08,FALSE
3825,1,S,C,08,TRUE
3826,0,L,O,08,TRUE
3827,1,S,F,30,TRUE
3828,1,L,C,08,FALSE
3829,1,S,G,08,TRUE
3830,1,M,H,08,TRUE
3831,1,L,C,08,FALSE
3832,1,M,D.E,08,TRUE
3833,0,L,P,08,TRUE
3834,1,S,F,08,TRUE
3835,1,M,G,08,TRUE
3836,1,S,G,08,TRUE
3837,0,M,D.E,08,TRUE
3838,1,M,F,08,TRUE
3839,1,S,G,08,TRUE
3840,1,S,D.E,08,TRUE
3841,0,L,Q,08,TRUE
3842,1,L,C,08,TRUE
3843,1,L,N,08,FALSE
3844,1,S,G,08,TRUE
3845,1,M,F,08,TRUE
3846,1,L,I,08,TRUE
3847,1,S,G,08,TRUE
3848,1,M,G,08,TRUE
3849,1,S,H,08,FALSE
3850,0,S,Q,08,FALSE
3851,1,M,G,08,FALSE
3852,1,S,M,08,TRUE
3853,1,S,M,08,TRUE
3854,1,M,C,22,TRUE
3855,1,M,G,22,FALSE
3856,1,S,C,22,TRUE
3857,1,L,C,22,FALSE
3858,1,S,R.S,22,FALSE
3859,1,L,I,22,TRUE
3860,1,S,H,22,TRUE
3861,1,S,N,22,TRUE
3862,1,L,C,22,FALSE
3863,1,M,G,22,TRUE
3864,1,L,H,22,FALSE
3865,1,S,J,22,TRUE
3866,1,M,I,22,FALSE
3867,1,S,C,22,TRUE
3868,1,S,F,22,TRUE
3869,1,S,M,22,TRUE
3870,1,S,G,22,TRUE
3871,1,S,I,22,TRUE
3872,0,M,P,22,TRUE
3873,1,S,D.E,22,TRUE
3874,0,M,Q,22,TRUE
3875,1,S,G,22,TRUE
3876,1,S,G,22,FALSE
3877,1,M,C,22,TRUE
3878,1,M,H,22,FALSE
3879,1,S,F,22,TRUE
3880,1,S,K.L,22,TRUE
3881,1,M,F,22,TRUE
3882,1,M,I,22,FALSE
3883,1,S,F,22,TRUE
3884,1,M,C,22,TRUE
3885,1,S,G,22,FALSE
3886,1,M,G,22,FALSE
3887,1,M,C,22,TRUE
3888,1,M,F,22,TRUE
3889,1,S,F,22,TRUE
3890,1,S,F,22,TRUE
3891,1,S,R.S,22,TRUE
3892,1,S,F,22,TRUE
3893,1,M,G,22,TRUE
3894,1,S,F,22,TRUE
3895,1,S,G,22,TRUE
3896,1,S,F,22,TRUE
3897,1,S,C,22,TRUE
3898,1,S,M,32,TRUE
3899,1,S,G,22,FALSE
3900,1,L,N,22,FALSE
3901,1,S,H,22,FALSE
3902,1,M,G,22,TRUE
3903,1,S,C,22,TRUE
3904,1,S,F,22,TRUE
3905,1,S,F,22,TRUE
3906,1,S,G,22,TRUE
3907,1,S,G,22,TRUE
3908,1,S,G,22,FALSE
3909,0,L,P,22,TRUE
3910,1,M,G,22,TRUE
3911,1,M,F,22,TRUE
3912,1,L,C,22,TRUE
3913,1,L,C,22,FALSE
3914,1,S,R.S,22,FALSE
3915,1,S,R.S,22,FALSE
3916,1,S,F,22,TRUE
3917,1,M,N,14,TRUE
3918,1,L,N,22,FALSE
3919,1,S,N,22,FALSE
3920,1,M,R.S,22,FALSE
3921,1,S,F,22,TRUE
3922,1,L,C,22,FALSE
3923,1,M,K.L,22,FALSE
3924,1,L,N,22,FALSE
3925,1,L,H,28,TRUE
3926,1,L,N,22,FALSE
3927,1,M,G,04,TRUE
3928,1,S,C,22,TRUE
3929,1,S,Q,22,FALSE
3930,1,S,K.L,22,TRUE
3931,1,S,I,22,FALSE
3932,1,S,N,22,TRUE
3933,1,S,F,22,TRUE
3934,1,S,Q,22,TRUE
3935,1,S,M,22,TRUE
3936,1,L,C,04,FALSE
3937,1,S,G,22,TRUE
3938,1,S,F,22,TRUE
3939,1,M,J,22,TRUE
3940,1,S,G,22,TRUE
3941,1,S,R.S,22,TRUE
3942,1,S,G,22,FALSE
3943,1,M,Q,22,FALSE
3944,1,S,R.S,22,TRUE
3945,1,S,N,22,TRUE
3946,1,L,P,22,TRUE
3947,1,S,C,22,TRUE
3948,1,L,C,22,TRUE
3949,0,M,K.L,22,TRUE
3950,1,M,H,22,FALSE
3951,1,S,C,22,FALSE
3952,1,S,F,22,TRUE
3953,1,M,C,22,TRUE
3954,1,M,C,04,TRUE
3955,1,S,Q,22,TRUE
3956,1,L,M,22,TRUE
3957,1,S,R.S,22,TRUE
3958,1,S,G,22,TRUE
3959,1,S,I,22,TRUE
3960,1,S,C,22,TRUE
3961,1,M,G,22,FALSE
3962,1,L,C,22,FALSE
3963,1,S,F,22,TRUE
3964,1,L,C,22,TRUE
3965,1,L,I,22,TRUE
3966,1,S,F,22,TRUE
3967,0,L,P,22,TRUE
3968,1,S,F,22,TRUE
3969,1,M,R.S,22,FALSE
3970,1,S,H,22,TRUE
3971,1,L,P,22,FALSE
3972,1,L,N,22,FALSE
3973,1,S,M,22,TRUE
3974,1,S,N,22,TRUE
3975,1,S,G,22,FALSE
3976,1,M,F,22,TRUE
3977,0,M,P,22,TRUE
3978,0,M,P,22,TRUE
3979,0,M,P,22,TRUE
3980,1,S,G,22,FALSE
3981,1,L,C,22,FALSE
3982,1,S,G,22,TRUE
3983,1,M,F,22,FALSE
3984,1,S,G,22,TRUE
3985,0,M,R.S,22,TRUE
3986,1,S,G,22,TRUE
3987,1,M,P,22,TRUE
3988,1,S,M,22,TRUE
3989,1,S,G,22,FALSE
3990,1,S,I,22,TRUE
3991,1,S,I,22,FALSE
3992,1,S,Q,22,FALSE
3993,1,S,N,22,TRUE
3994,1,S,F,22,TRUE
3995,1,M,C,22,TRUE
3996,1,S,C,22,TRUE
3997,1,S,M,22,TRUE
3998,1,M,Q,22,TRUE
3999,1,M,G,22,TRUE
4000,1,S,F,32,TRUE
4001,1,S,G,22,TRUE
4002,1,S,N,22,TRUE
4003,1,S,F,22,TRUE
4004,1,S,F,22,TRUE
4005,1,S,F,22,TRUE
4006,1,S,G,22,TRUE
4007,1,S,M,22,TRUE
4008,1,S,M,22,TRUE
4009,1,S,F,22,TRUE
4010,1,S,Q,22,FALSE
4011,1,S,G,22,FALSE
4012,1,S,R.S,22,TRUE
4013,1,L,N,22,FALSE
4014,0,M,D.E,22,TRUE
4015,1,L,N,22,FALSE
4016,1,S,G,22,FALSE
4017,0,M,Q,22,TRUE
4018,1,M,C,22,TRUE
4019,1,S,C,22,TRUE
4020,1,S,G,22,TRUE
4021,1,M,C,22,FALSE
4022,1,L,C,22,FALSE
4023,1,M,C,22,TRUE
4024,1,S,G,22,FALSE
4025,1,L,K.L,22,FALSE
4026,0,M,R.S,22,FALSE
4027,1,L,C,22,FALSE
4028,1,S,G,22,FALSE
4029,1,S,M,22,TRUE
4030,1,M,P,22,TRUE
4031,1,M,C,22,TRUE
4032,1,M,C,22,FALSE
4033,1,M,P,22,TRUE
4034,1,M,P,22,TRUE
4035,1,S,R.S,22,TRUE
4036,1,M,P,22,TRUE
4037,1,M,F,22,TRUE
4038,1,S,H,22,TRUE
4039,1,M,P,22,TRUE
4040,1,M,P,22,FALSE
4041,1,L,C,22,FALSE
4042,1,M,G,22,TRUE
4043,1,M,N,22,TRUE
4044,1,S,F,22,TRUE
4045,1,M,C,22,TRUE
4046,1,L,N,22,TRUE
4047,1,S,G,22,FALSE
4048,1,S,I,22,TRUE
4049,1,S,C,22,TRUE
4050,1,M,P,22,TRUE
4051,1,S,F,28,TRUE
4052,1,M,F,22,TRUE
4053,1,M,P,22,FALSE
4054,1,S,K.L,22,TRUE
4055,1,S,I,22,TRUE
4056,1,M,C,22,TRUE
4057,1,S,N,22,TRUE
4058,1,M,F,22,TRUE
4059,1,S,G,22,TRUE
4060,1,S,G,22,TRUE
4061,1,S,I,22,TRUE
4062,1,L,P,22,TRUE
4063,0,L,Q,22,TRUE
4064,1,S,G,22,FALSE
4065,1,S,F,22,TRUE
4066,1,S,F,22,TRUE
4067,1,S,G,22,FALSE
4068,1,L,C,22,TRUE
4069,1,M,G,22,TRUE
4070,1,L,N,22,FALSE
4071,1,S,M,22,TRUE
4072,1,L,N,04,FALSE
4073,1,S,C,22,TRUE
4074,1,M,H,22,FALSE
4075,1,L,N,22,FALSE
4076,1,S,G,22,TRUE
4077,1,S,G,22,FALSE
4078,1,S,K.L,22,TRUE
4079,0,L,P,22,TRUE
4080,1,S,C,22,TRUE
4081,1,S,P,22,TRUE
4082,1,S,C,22,TRUE
