id,private,size,nace,region,weight
6354,1,S,Q,02,12
6355,1,L,C,12,1
6356,1,L,H,16,1
6357,1,L,C,02,1
6358,1,L,G,02,2
6359,1,L,G,02,1
6360,1,L,C,30,1
6361,0,L,Q,02,1
6362,1,L,C,16,1
6363,1,L,I,14,1
6364,1,L,N,14,1
6365,1,M,N,28,1
6366,1,L,F,02,1
6367,1,L,C,02,1
6368,1,S,K.L,02,13
6369,0,L,O,02,1
6370,0,L,O,02,1
6371,0,S,O,02,1
6372,0,S,O,02,1
6373,1,L,H,02,1
6374,0,L,D.E,02,1
6375,1,M,F,02,1
6376,1,L,M,02,1
6377,1,L,K.L,02,1
6378,1,S,I,02,69
6379,1,L,I,02,1
6380,1,L,I,02,18
6381,1,L,I,02,1
6382,1,L,I,02,1
6383,1,L,I,02,1
6384,1,L,I,02,1
6385,1,L,I,02,1
6386,1,L,C,02,2
6387,1,L,G,02,1
6388,1,L,K.L,02,1
6389,0,L,O,02,1
6390,1,L,C,02,1
6391,1,L,C,02,1
6392,1,L,G,02,1
6393,1,L,C,02,1
6394,1,L,C,02,1
6395,1,M,H,02,17
6396,0,L,P,02,1
6397,1,L,C,02,1
6398,1,L,G,02,2
6399,1,M,M,02,1
6400,0,L,F,02,1
6401,1,M,F,02,16
6402,1,L,M,02,1
6403,1,L,G,14,1
6404,0,L,O,02,1
6405,0,L,O,02,1
6406,0,L,D.E,02,1
6407,0,M,P,02,6
6408,1,L,C,10,1
6409,1,L,G,02,1
6410,0,M,P,02,7
6411,1,M,G,04,16
6412,1,L,C,18,1
6413,0,L,P,02,1
6414,1,L,J,02,1
6415,1,L,N,02,1
6416,1,L,C,02,1
6417,1,L,C,02,1
6418,1,M,F,02,17
6419,1,L,C,08,1
6420,1,L,C,08,1
6421,1,L,C,08,1
6422,1,L,C,08,1
6423,1,L,C,08,1
6424,1,L,C,02,1
6425,1,M,C,02,24
6426,1,L,J,02,1
6427,1,M,G,02,19
6428,1,S,J,24,8
6429,1,L,Q,16,1
6430,1,L,Q,16,1
6431,1,L,J,02,1
6432,1,M,C,06,12
6433,1,L,D.E,06,1
6434,1,L,G,06,1
6435,1,L,C,06,1
6436,1,L,H,06,1
6437,1,M,C,06,12
6438,0,L,Q,06,1
6439,0,L,O,06,1
6440,0,L,O,06,1
6441,0,L,O,06,1
6442,1,L,F,06,1
6443,1,L,K.L,14,1
6444,1,L,N,30,1
6445,1,M,C,08,15
6446,1,L,C,08,1
6447,0,M,H,08,2
6448,0,M,D.E,08,1
6449,0,S,O,08,1
6450,1,L,G,08,1
6451,1,M,G,08,1
6452,0,L,D.E,08,1
6453,1,L,F,08,1
6454,1,L,F,30,1
6455,1,M,H,08,2
6456,1,M,F,08,8
6457,0,L,O,08,1
6458,1,L,F,08,1
6459,1,L,C,08,1
6460,1,L,H,08,1
6461,0,L,D.E,08,1
6462,1,L,C,08,1
6463,1,S,J,08,7
6464,1,L,N,24,1
6465,0,M,D.E,08,1
6466,0,L,D.E,08,1
6467,1,L,C,24,1
6468,1,L,C,24,1
6469,1,S,Q,08,18
6470,1,L,I,08,1
6471,1,L,G,08,1
6472,1,M,G,08,15
6473,1,L,C,30,1
6474,1,S,F,08,54
6475,1,M,R.S,08,2
6476,1,M,R.S,08,3
6477,1,L,D.E,08,1
6478,1,L,G,08,1
6479,1,M,F,08,8
6480,1,M,M,08,1
6481,1,L,C,08,1
6482,1,M,R.S,08,2
6483,1,S,H,30,35
6484,0,M,P,08,1
6485,1,M,H,08,2
6486,0,L,D.E,08,1
6487,1,L,C,08,1
6488,1,L,H,08,1
6489,0,L,O,08,1
6490,0,L,O,08,1
6491,0,L,Q,08,2
6492,0,L,O,08,1
6493,0,L,O,08,1
6494,0,L,Q,08,1
6495,0,L,O,08,1
6496,0,M,O,08,5
6497,1,L,C,08,1
6498,0,S,O,08,1
6499,0,L,P,08,1
6500,0,L,O,08,1
6501,1,L,C,08,1
6502,1,M,H,08,2
6503,0,M,Q,08,7
6504,1,L,C,08,1
6505,1,L,C,08,1
6506,1,L,C,16,1
6507,1,L,C,16,1
6508,0,S,O,08,1
6509,1,L,J,08,1
6510,0,S,O,08,1
6511,1,L,C,08,1
6512,0,L,O,08,1
6513,1,L,G,08,1
6514,1,L,C,08,2
6515,0,M,P,08,6
6516,0,S,D.E,08,3
6517,1,L,C,08,1
6518,0,M,K.L,08,2
6519,1,M,N,08,10
6520,1,M,G,08,1
6521,1,M,H,08,17
6522,0,L,D.E,08,1
6523,1,L,H,14,2
